Start,End,Open,High,Low,Close,Volume,Market Cap
16/08/2022,17/08/2022,20.50297779,20.63468179,20.06169417,20.27132765,579.1303693,500543.9503
15/08/2022,16/08/2022,20.67285456,21.43702284,18.89235594,20.52705357,2092.944392,507535.5591
14/08/2022,15/08/2022,21.53110844,21.90269902,20.47795166,20.67285456,2166.353052,526701.4672
13/08/2022,14/08/2022,21.46220737,22.24831311,21.45998986,21.53110844,4324.748455,533913.8512
12/08/2022,13/08/2022,21.27530332,21.55668895,21.04444515,21.46220737,2903.36642,526486.0195
11/08/2022,12/08/2022,21.71238952,22.39078785,21.15801311,21.27530332,5667.302767,534163.4268
10/08/2022,11/08/2022,20.32361384,22.06671524,19.87867076,21.6822156,676.0681815,516292.9134
09/08/2022,10/08/2022,21.20743181,22.43624671,20.11150885,20.32361384,2681.220826,512230.9483
08/08/2022,09/08/2022,20.20511927,21.89208667,20.16702569,21.1888206,2614.004184,523440.6723
07/08/2022,08/08/2022,20.28296956,21.13425413,19.8777204,20.17827161,2980.013627,496635.1051
06/08/2022,07/08/2022,20.15538379,20.64798682,19.95232363,20.32407261,3008.359191,501533.4807
05/08/2022,06/08/2022,18.42865968,20.0302354,18.42865968,19.94693826,2592.774016,477564.7487
04/08/2022,05/08/2022,18.54499952,19.22156878,18.1719042,18.43356987,3179.756181,460010.8339
03/08/2022,04/08/2022,18.37536034,18.91476859,17.93486869,18.49779833,1255.745451,456665.6942
02/08/2022,03/08/2022,18.72810213,18.90542339,17.50213831,18.44948839,11014.9183,446435.474
01/08/2022,02/08/2022,17.66694649,19.8942725,17.62172522,18.69016695,11941.80196,463850.7442
31/07/2022,01/08/2022,17.74762273,18.31643805,17.56319891,17.70258498,1129.106408,440288.8819
30/07/2022,31/07/2022,17.95934045,18.06134571,17.41692274,17.71042544,327.5705794,438166.1734
29/07/2022,30/07/2022,17.93201761,18.28499699,17.26122216,18.10823011,153.7336431,439796.9984
28/07/2022,29/07/2022,17.08619761,18.41645878,16.72870403,17.8823075,248.9643907,427389.0211
27/07/2022,28/07/2022,15.02763962,17.04762885,14.84833845,17.04762885,672.9798089,384437.482
26/07/2022,27/07/2022,14.75932144,14.99596097,14.18744258,14.99596097,948.1850627,357749.388
25/07/2022,26/07/2022,16.38332753,16.44620965,14.79701904,14.79701904,1127.077062,383874.9418
24/07/2022,25/07/2022,15.80772642,16.92677161,15.80772642,16.41611493,1156.24906,401776.8813
23/07/2022,24/07/2022,16.17401083,16.5812399,15.53426046,15.80772642,1952.2925,395678.6496
22/07/2022,23/07/2022,16.6188583,17.29860297,16.17401083,16.17401083,25.1252467,413239.2674
21/07/2022,22/07/2022,16.00682675,16.83775779,15.50709602,16.59874236,3706.598836,395120.0887
20/07/2022,21/07/2022,16.45246618,17.85123705,15.94655811,16.08816169,5713.275923,419126.664
19/07/2022,20/07/2022,16.74478094,17.00993126,16.06749137,16.45246618,6227.025088,406054.7027
18/07/2022,19/07/2022,15.1645706,17.20198308,15.1645706,16.71132107,2911.27217,402565.0674
17/07/2022,18/07/2022,15.50717521,15.72813381,15.11689422,15.2889885,4049.999759,380063.1092
16/07/2022,17/07/2022,14.8120664,17.62650875,14.22078436,15.50717521,4875.602481,366429.0639
15/07/2022,16/07/2022,14.83146957,15.59761777,14.72019831,14.8120664,4807.990806,370944.6963
14/07/2022,15/07/2022,14.37212912,15.47660532,14.37212912,14.830836,1364.234552,361346.9499
13/07/2022,14/07/2022,13.70717338,14.37212912,13.67313967,14.37212912,559.4943492,347965.0392
12/07/2022,13/07/2022,14.16534672,14.30964298,13.67368017,13.67368017,1206.760362,345244.1906
11/07/2022,12/07/2022,15.03603447,15.04244939,14.1518833,14.20003485,174.836733,362700.7931
10/07/2022,11/07/2022,15.6273165,15.6273165,14.91731872,15.03603447,42.58936172,375728.0528
09/07/2022,10/07/2022,15.62533659,15.75973327,15.50780879,15.6273165,768.7910788,385382.6625
08/07/2022,09/07/2022,16.20656065,16.57941838,15.40817943,15.81342858,2726.078926,393837.1216
07/07/2022,08/07/2022,15.95994234,16.78992302,15.65899515,16.24623816,558.1091308,396142.4281
06/07/2022,07/07/2022,15.15158235,16.09433902,14.88674882,15.96920835,1783.018455,376981.2982
05/07/2022,06/07/2022,15.52832071,15.76218836,14.43928786,15.15158235,4356.288461,373525.4364
04/07/2022,05/07/2022,14.7814173,15.57393797,14.42226059,15.57393797,933.4281049,368055.7599
03/07/2022,04/07/2022,14.90179618,15.05765515,14.35169639,14.8002661,650.7875609,362890.7524
02/07/2022,03/07/2022,14.91882345,14.97917129,14.61312447,14.90955745,50.02525396,366012.7167
01/07/2022,02/07/2022,14.79123768,15.33516014,14.42693319,14.91882345,1532.210292,365788.739
30/06/2022,01/07/2022,14.61557956,14.69121234,13.6257796,14.61383724,2929.203889,352606.5004
29/06/2022,30/06/2022,14.74799633,14.94210726,14.3375202,14.58287135,1730.011252,363996.8791
28/06/2022,29/06/2022,16.28512371,16.28512371,14.71600089,14.71600089,2331.666399,380266.9763
27/06/2022,28/06/2022,16.01252891,16.33308889,16.01252891,16.28512371,18.98424295,400512.3445
26/06/2022,27/06/2022,16.5859917,17.01301993,14.30463915,16.04349479,12133.66757,405625.9427
25/06/2022,26/06/2022,16.23388349,17.40266734,16.0912309,16.5859917,3474.061457,413591.3407
24/06/2022,25/06/2022,16.16419045,16.4074033,16.13267019,16.23388349,1636.813462,400032.2203
23/06/2022,24/06/2022,14.59071182,16.20893655,14.57075427,16.16419045,1468.626872,382224.511
22/06/2022,23/06/2022,15.60134001,15.60134001,14.55333101,14.59071182,425.930549,371423.1559
21/06/2022,22/06/2022,15.34212944,16.48564957,15.10731143,15.60561662,3187.633456,388756.6037
20/06/2022,21/06/2022,14.48617227,15.37721355,13.66355688,15.37721355,24331.99973,360645.5168
19/06/2022,20/06/2022,13.67757468,15.25968575,12.69434853,14.46233408,10793.40603,343846.4619
18/06/2022,19/06/2022,13.86685463,13.86685463,12.25686635,13.63987709,2446.949426,326446.6159
17/06/2022,18/06/2022,13.66704153,14.28723034,13.61524694,13.86685463,8699.802333,344063.2114
16/06/2022,17/06/2022,15.42861216,15.74595305,13.55116084,13.66514081,18735.52613,358738.461
15/06/2022,16/06/2022,14.11838312,15.40572433,12.22297019,15.38093579,5766.110928,344543.8576
14/06/2022,15/06/2022,13.44790446,14.68851966,12.06101308,14.12875788,19998.81257,341192.1754
13/06/2022,14/06/2022,15.1385149,15.21169259,12.47782494,13.40846454,11304.37532,335300.8985
12/06/2022,13/06/2022,16.696471,16.79467482,15.21660278,15.2278487,2641.055,388279.2036
11/06/2022,12/06/2022,18.09064846,18.39191244,16.44542461,16.696471,776.7743424,429738.7429
10/06/2022,11/06/2022,19.58200019,19.58200019,18.04653594,18.08391675,19.72987787,467790.0028
09/06/2022,10/06/2022,19.51531663,19.62888459,19.3749802,19.58200019,207.726021,481895.2411
08/06/2022,09/06/2022,19.14285488,19.9084487,18.84247344,19.52827175,3443.252315,482730.6421
07/06/2022,08/06/2022,19.6170843,19.6170843,18.2823835,19.14285488,183.2407245,462789.8407
06/06/2022,07/06/2022,18.94335857,20.20084265,18.92989514,19.61542117,973.4936824,487324.9753
05/06/2022,06/06/2022,18.79510248,19.11996705,17.76507112,18.94335857,2243.931314,463536.1994
04/06/2022,05/06/2022,17.51758165,18.90494821,17.28941616,18.76873,6346.377188,448226.3307
03/06/2022,04/06/2022,18.49249216,18.54753382,17.2532233,17.51758165,1014.699773,442663.0783
02/06/2022,03/06/2022,18.24397314,18.58649856,17.92235562,18.49249216,828.3807938,449330.8583
01/06/2022,02/06/2022,19.23781164,19.52790889,17.82351823,18.28602655,1021.113419,464859.5724
31/05/2022,01/06/2022,19.74609561,19.78902018,19.14879463,19.31764184,948.4363031,479731.2167
30/05/2022,31/05/2022,17.24269015,19.82339152,17.24269015,19.70665568,2373.005396,460691.2097
29/05/2022,30/05/2022,17.24269015,17.24269015,17.24269015,17.24269015,23628.31438,424739.1865
28/05/2022,29/05/2022,16.6469731,17.44258244,16.6469731,17.24269015,23443.69551,421416.3947
27/05/2022,28/05/2022,17.23722558,17.34659613,16.60325657,16.6469731,6442.107691,418103.2036
26/05/2022,27/05/2022,18.87105205,19.03364273,16.85177559,17.34770488,1183.741436,445071.122
25/05/2022,26/05/2022,19.43976304,19.7669295,18.86534989,18.87105205,2090.893499,471878.7203
24/05/2022,25/05/2022,19.47975734,19.62896379,18.9474768,19.43976304,5721.90845,478687.7874
23/05/2022,24/05/2022,19.75860867,20.76527703,19.47207527,19.50525866,2376.785264,494969.9768
22/05/2022,23/05/2022,19.78593151,20.34284221,19.07997276,19.80050369,7.111994,481392.9937
21/05/2022,22/05/2022,19.78593151,19.78593151,19.78593151,19.78593151,2848.702759,487386.8509
20/05/2022,21/05/2022,19.50937688,19.78593151,19.41473691,19.78593151,2842.799401,486370.8774
19/05/2022,20/05/2022,18.98889663,19.65113885,18.44616213,19.54667849,2567.486135,470280.3121
18/05/2022,19/05/2022,20.77652295,20.90559886,19.02271359,19.03506827,188.5648229,491367.441
17/05/2022,18/05/2022,20.03690563,20.96477334,20.00491019,20.81010232,203.1760703,505542.6841
16/05/2022,17/05/2022,21.13742199,21.13742199,19.70467577,20.03720751,780.7833644,497916.3901
15/05/2022,16/05/2022,20.36303735,21.27451136,19.84794247,21.13742199,4467.365484,502753.1397
14/05/2022,15/05/2022,19.27503405,20.37246175,18.71669782,20.33143789,4863.239516,476873.6208
13/05/2022,14/05/2022,17.52969874,20.40303165,17.36639529,19.23274305,9839.094699,478075.1802
12/05/2022,13/05/2022,18.96561282,19.78894098,15.45997402,17.57951342,14764.14875,432543.3804
11/05/2022,12/05/2022,25.90260399,26.37429911,18.47459372,19.04330472,14383.49824,574844.1088
10/05/2022,11/05/2022,25.45506383,27.07289258,25.00372224,25.83203979,19021.62373,641453.0881
09/05/2022,10/05/2022,29.89799474,29.98305192,25.48824722,25.48824722,1967.472596,696015.0582
08/05/2022,09/05/2022,30.57061171,30.61591219,29.35739855,29.80367156,6909.418947,738156.6958
07/05/2022,08/05/2022,31.5906643,32.18970761,30.18682485,30.63293946,1545.814227,781688.8868
06/05/2022,07/05/2022,32.48487344,32.53207463,31.21416353,31.5906643,213.9977296,787944.6788
05/05/2022,06/05/2022,34.6827383,34.79979092,32.33249913,32.43846422,2877.535351,849678.5352
04/05/2022,05/05/2022,33.33853391,34.88207622,33.29125352,34.64242722,801.6119735,837354.9465
03/05/2022,04/05/2022,33.6793962,34.15204169,33.0895555,33.35540279,121.4642565,830012.5738
02/05/2022,03/05/2022,33.84610511,34.3680109,33.45194349,33.6793962,267.8721783,833112.9186
01/05/2022,02/05/2022,35.46185524,35.46185524,32.97961479,33.928628,8769.833187,822952.8251
30/04/2022,01/05/2022,35.71443279,35.99177939,35.19466532,35.46185524,3002.244743,878055.3904
29/04/2022,30/04/2022,38.86471632,38.97377008,35.27204042,35.71443279,7020.292222,907623.1595
28/04/2022,29/04/2022,37.11920128,39.33807457,37.00251726,38.80230937,22520.87949,1030057.094
27/04/2022,28/04/2022,37.29421258,38.68033405,36.3782028,37.11333405,14199.23569,1055476.498
26/04/2022,27/04/2022,38.4309034,39.46922223,36.48190394,37.29421258,432.4924682,1081540.794
25/04/2022,26/04/2022,38.65972857,38.65972857,35.97682481,38.4309034,245.8178787,1050359.312
24/04/2022,25/04/2022,38.18768737,39.30012024,38.11183122,38.65972857,14704.59988,1105020.628
23/04/2022,24/04/2022,38.11445994,38.48376484,38.11445994,38.18768737,6032.768402,1087923.369
22/04/2022,23/04/2022,36.38662329,38.8036122,36.38662329,38.11445994,1117.611095,1099872.455
21/04/2022,22/04/2022,37.44495821,40.82798425,36.38662329,36.38662329,18122.07293,1139857.698
20/04/2022,21/04/2022,38.11970042,38.77008475,37.74624682,38.77008475,10127.22545,1116371.098
19/04/2022,20/04/2022,40.08618966,40.70722233,38.06610392,38.11970042,2378.582828,1157440.062
18/04/2022,19/04/2022,39.99930657,40.08618966,37.71157535,40.08618966,6536.564495,1133058.927
17/04/2022,18/04/2022,40.65605992,40.9788936,39.99930657,39.99930657,1325.339944,1177874.09
16/04/2022,17/04/2022,39.91792804,42.20375954,39.90828731,40.65605992,5329.723392,1179079.551
15/04/2022,16/04/2022,39.20093581,39.99858414,39.20093581,39.91792804,56720.89063,1150353.759
14/04/2022,15/04/2022,43.01834881,43.25318655,38.6424391,39.20093581,14960.589,1176554.809
13/04/2022,14/04/2022,41.59867717,43.05283817,41.2139272,43.01834881,171.0677143,1209976.431
12/04/2022,13/04/2022,40.96789976,41.89491818,39.4018978,41.59867717,3962.125589,1170890.47
11/04/2022,12/04/2022,45.41364471,45.41364471,39.36085854,40.96789976,5656.737973,1188619.112
10/04/2022,11/04/2022,43.8659291,46.91510155,43.1692672,45.41364471,1151.735026,1258552.252
09/04/2022,10/04/2022,43.2333576,46.13774443,42.95511237,43.8659291,10216.18293,1250173.113
08/04/2022,09/04/2022,45.83043912,46.84547279,43.2333576,43.2333576,8508.089385,1295941.345
07/04/2022,08/04/2022,44.86382654,48.93375435,44.50345202,45.83043912,6612.279358,1291941.341
06/04/2022,07/04/2022,48.41736167,50.61149196,44.86382654,44.86382654,825.1232832,1388968.633
05/04/2022,06/04/2022,50.4703581,51.64845857,48.41736167,48.41736167,17225.34136,1421047.576
04/04/2022,05/04/2022,50.98790685,51.17522761,50.23791021,50.4703581,20595.16499,1419371.524
03/04/2022,04/04/2022,51.96572383,53.02221938,50.55533738,50.98790685,30359.09722,1445164.818
02/04/2022,03/04/2022,49.09117452,52.26750695,49.09117452,51.96572383,2291.943998,1453675.557
01/04/2022,02/04/2022,46.95747519,49.81077189,45.75186777,49.09117452,129.1086282,1339738.436
31/03/2022,01/04/2022,48.09207037,51.0801719,46.91209169,46.95747519,144.3520049,1364089.234
30/03/2022,31/03/2022,50.57370785,51.03171223,48.09207037,48.09207037,7687.977762,1409356.939
29/03/2022,30/03/2022,48.90142816,51.24454635,48.90142816,50.57370785,56724.00067,1410097.674
28/03/2022,29/03/2022,47.39228745,52.3115135,47.3269752,48.90142816,21375.58971,1367384.147
27/03/2022,28/03/2022,43.66601494,47.39228745,43.20965719,47.39228745,832.6328467,1229442.906
26/03/2022,27/03/2022,43.62628308,44.14665344,43.29572531,43.66601494,6408.349317,1222038.757
25/03/2022,26/03/2022,44.17438419,45.72609376,43.04966035,43.62628308,3491.524852,1231169.153
24/03/2022,25/03/2022,43.45294997,44.38292844,42.56977018,44.17438419,5044.573721,1207217.785
23/03/2022,24/03/2022,38.91439475,43.45294997,38.39567399,43.45294997,7659.54504,1157902.963
22/03/2022,23/03/2022,42.51466197,43.24526981,38.91439475,38.91439475,5979.188024,1188396.375
21/03/2022,22/03/2022,41.1435572,42.59186873,40.80406501,42.51466197,895.1408769,1169375.259
20/03/2022,21/03/2022,43.11708483,43.11708483,40.83593088,41.1435572,7495.588194,1170700.007
19/03/2022,20/03/2022,41.99295123,43.21512131,41.06431477,43.11708483,8049.423067,1181113.923
18/03/2022,19/03/2022,41.7450176,43.52584683,39.96352217,41.99295123,5451.959617,1162568.28
17/03/2022,18/03/2022,42.44020221,42.49410035,40.36227197,41.7450176,2184.500113,1162799.909
16/03/2022,17/03/2022,39.22964064,42.44020221,38.97851144,42.44020221,11358.38329,1133103.807
15/03/2022,16/03/2022,35.99443853,39.76087615,35.35787723,39.22964064,4475.178585,1039232.076
14/03/2022,15/03/2022,36.11582814,36.50529347,35.02762595,35.99443853,5649.884503,1006965.814
13/03/2022,14/03/2022,35.9874882,37.08156113,35.9874882,36.11582814,36595.6396,1031048.537
12/03/2022,13/03/2022,35.99030567,36.4020904,35.9874882,35.9874882,11298.86686,1036726.973
11/03/2022,12/03/2022,36.20595551,36.82143318,35.21861388,35.99030567,16934.25828,1035143.082
10/03/2022,11/03/2022,38.29080337,38.29080337,36.10393646,36.20595551,5177.341782,1072565.96
09/03/2022,10/03/2022,36.80179625,39.35793789,36.80179625,38.29080337,25701.98661,1117762.838
08/03/2022,09/03/2022,35.57388969,37.59052961,35.57388969,36.80179625,160.8000141,1078410.192
07/03/2022,08/03/2022,36.45486283,37.91481217,35.24023276,35.57388969,85.47271118,1068857.149
06/03/2022,07/03/2022,38.32968904,38.33236963,36.45486283,36.45486283,8988.712538,1111422.069
05/03/2022,06/03/2022,37.76470741,38.38423531,37.49665491,38.32968904,23787.64658,1120992.664
04/03/2022,05/03/2022,39.91508271,39.91508271,37.59132389,37.76470741,71012.22002,1154265.803
03/03/2022,04/03/2022,42.98074292,43.12771202,39.06930331,39.91508271,18082.21006,1275965.2
02/03/2022,03/03/2022,42.82021275,44.54760491,42.31770488,42.98074292,7871.416513,1340082.222
01/03/2022,02/03/2022,42.9318213,45.13246592,42.43043563,42.82021275,11902.26947,1329962.908
28/02/2022,01/03/2022,38.92138001,42.9318213,37.47128121,42.9318213,7860.429148,1219847.819
27/02/2022,28/02/2022,40.53160981,40.73816353,37.65858883,38.92138001,10935.4659,1219641.43
26/02/2022,27/02/2022,41.98475646,43.33151263,39.91095592,40.53160981,7171.381665,1254961.899
25/02/2022,26/02/2022,36.42959071,41.98475646,36.42959071,41.98475646,1376.189285,1218324.271
24/02/2022,25/02/2022,41.4339235,41.4339235,35.08388393,36.42959071,13492.25331,1127370.578
23/02/2022,24/02/2022,42.82346344,43.01993083,40.65560252,41.4339235,3055.414419,1277106.421
22/02/2022,23/02/2022,41.27068199,42.82346344,39.63247001,42.82346344,1069.049319,1251704.223
21/02/2022,22/02/2022,42.32901437,43.89616374,41.27068199,41.27068199,1718.957593,1296616.373
20/02/2022,21/02/2022,43.12998815,43.12998815,40.97152583,42.32901437,616.0368697,1273069.499
19/02/2022,20/02/2022,42.4715684,43.55854221,42.06956225,43.12998815,795.9876678,1304676.615
18/02/2022,19/02/2022,44.00550151,44.87080663,42.25477198,42.4715684,1312.087536,1330886.059
17/02/2022,18/02/2022,47.53179045,47.71903695,43.97495177,44.00550151,1164.094398,1401219.84
16/02/2022,17/02/2022,48.76878734,48.76878734,46.73397223,47.53179045,2484.848856,1452153.743
15/02/2022,16/02/2022,44.72348396,48.76878734,44.52314893,48.76878734,14256.64382,1428640.027
14/02/2022,15/02/2022,46.01809784,46.96872678,44.4310664,44.72348396,2234.775457,1382018.702
13/02/2022,14/02/2022,46.47760411,47.03315927,44.87947631,46.01809784,606.3408085,1397790.495
12/02/2022,13/02/2022,48.72101072,48.78275041,45.13365178,46.47760411,15625.90696,1399940.709
11/02/2022,12/02/2022,51.1429682,52.02530115,48.39195188,48.72101072,1319.384454,1526039.764
10/02/2022,11/02/2022,56.58250149,56.58250149,51.1429682,51.1429682,60698.62816,1590520.714
09/02/2022,10/02/2022,52.98989599,56.58250149,51.99900868,56.58250149,1136.720082,1563328.371
08/02/2022,09/02/2022,54.03490744,54.43122846,51.59583053,52.98989599,2715.255346,1532831.188
07/02/2022,08/02/2022,51.6307899,54.54126326,50.82441259,54.03490744,1637.402572,1551228.336
06/02/2022,07/02/2022,51.2574457,51.6307899,50.19086858,51.6307899,4159.285704,1478428.475
05/02/2022,06/02/2022,49.83204892,53.09016689,49.75406107,51.2574457,8958.142353,1489062.688
04/02/2022,05/02/2022,47.36735631,52.21648816,46.01446232,49.83204892,8246.410855,1411289.334
03/02/2022,04/02/2022,46.83507913,47.36735631,45.53971554,47.36735631,8030.674262,1333612.465
02/02/2022,03/02/2022,50.30137204,51.40818091,46.14196926,46.83507913,18106.75323,1354911.111
01/02/2022,02/02/2022,46.88056976,52.27064692,46.88056976,50.30137204,28248.151,1412435.745
31/01/2022,01/02/2022,46.92410557,49.73724169,45.33312104,46.88056976,8738.512938,1322455.697
30/01/2022,31/01/2022,45.96518215,47.36072634,45.41081408,46.92410557,16890.01781,1296961.131
29/01/2022,30/01/2022,46.62452232,48.65611389,45.80099691,45.96518215,2604.816316,1311693.772
28/01/2022,29/01/2022,41.94593477,46.62534613,40.88061238,46.62452232,22405.81894,1225260.116
27/01/2022,28/01/2022,39.74402482,44.6625429,35.14823378,41.94593477,8285.354578,1138910.838
26/01/2022,27/01/2022,42.28721568,47.21745366,38.13507821,39.74402482,32663.28564,1192021.142
25/01/2022,26/01/2022,41.54742932,42.91004587,36.19656493,42.28721568,20482.59751,1106526.846
24/01/2022,25/01/2022,37.72695914,42.63528559,30.85518626,41.54742932,22950.72003,999618.962
23/01/2022,24/01/2022,41.99826143,43.60303651,36.06958163,37.72695914,38966.85054,1051750.82
22/01/2022,23/01/2022,44.91589267,53.48001505,39.52979634,41.99826143,20741.49298,1139291.29
21/01/2022,22/01/2022,59.36271995,59.89489581,44.91589267,44.91589267,4890.710052,1364134.237
20/01/2022,21/01/2022,59.6497705,63.5715227,59.36271995,59.36271995,3708.828066,1543966.008
19/01/2022,20/01/2022,59.84938831,60.18684355,58.0267805,59.6497705,17651.97454,1497922.531
18/01/2022,19/01/2022,63.35464206,63.72976319,58.01270743,59.84938831,11051.83686,1552723.952
17/01/2022,18/01/2022,65.37818337,65.37818337,62.4166096,63.35464206,22662.34293,1595254.342
16/01/2022,17/01/2022,65.63930206,67.94447751,65.06669148,65.37818337,35483.92153,1648332.635
15/01/2022,16/01/2022,66.41536633,69.73249154,65.63930206,65.63930206,5536.445088,1670246.436
14/01/2022,15/01/2022,65.17816389,66.42523064,63.92850182,66.41536633,3566.177333,1613143.978
13/01/2022,14/01/2022,67.67255875,68.13107019,65.03498083,65.17816389,19923.50475,1643036.325
12/01/2022,13/01/2022,68.36843973,70.80734671,67.56246043,67.67255875,8899.223372,1687048.924
11/01/2022,12/01/2022,61.48811359,68.36843973,60.32747291,68.36843973,8173.785682,1524715.524
10/01/2022,11/01/2022,64.99219185,65.97889057,59.41626995,61.48811359,21478.38872,1551977.195
09/01/2022,10/01/2022,63.00464997,66.22348896,63.00464997,64.99219185,30277.72232,1572284.916
08/01/2022,09/01/2022,65.95850991,67.93464818,59.96861019,63.00464997,29453.06702,1595211.995
07/01/2022,08/01/2022,69.62197361,69.62197361,61.53962293,65.95850991,28344.44433,1605260.913
06/01/2022,07/01/2022,72.20030331,72.20030331,66.27525034,69.62197361,28148.53553,1674622.701
05/01/2022,06/01/2022,71.27478309,77.44435648,69.30159734,72.20030331,28815.74911,1829859.991
04/01/2022,05/01/2022,70.2164942,73.45692095,69.50056528,71.27478309,13346.82126,1763253.703
03/01/2022,04/01/2022,71.81061006,71.81061006,68.06698557,70.2164942,24930.09896,1754217.877
02/01/2022,03/01/2022,69.99401381,71.81061006,68.99449725,71.81061006,18357.5154,1740179.858
01/01/2022,02/01/2022,67.85294568,69.99401381,67.85294568,69.99401381,42679.7992,1711725.765
31/12/2021,01/01/2022,68.64055724,71.14934106,67.04976429,67.85294568,54058.52343,1701362.921
30/12/2021,31/12/2021,65.77297939,69.2168028,65.77297939,68.64055724,16820.43549,1653235.265
29/12/2021,30/12/2021,68.05456549,70.13658922,65.77297939,65.77297939,31063.6472,1668164.149
28/12/2021,29/12/2021,77.22337775,77.22337775,68.05456549,68.05456549,34348.72792,1757802.657
27/12/2021,28/12/2021,73.89617578,78.1829644,73.59092629,77.22337775,30405.15361,1841322.185
26/12/2021,27/12/2021,74.44896109,74.72796894,71.21240511,73.89617578,42241.76992,1776478.859
25/12/2021,26/12/2021,71.50677692,74.9417722,71.50677692,74.44896109,63620.09255,1791719.687
24/12/2021,25/12/2021,73.34544312,74.07213331,71.50677692,71.50677692,53050.47504,1786976.91
23/12/2021,24/12/2021,67.44645243,73.92191341,66.64143585,73.34544312,39989.50212,1709386.97
22/12/2021,23/12/2021,65.25338698,68.49031173,65.11526125,67.44645243,38394.81808,1654220.868
21/12/2021,22/12/2021,63.70353941,65.33488193,62.83842764,65.25338698,111420.4269,1575371.924
20/12/2021,21/12/2021,64.98275191,64.98275191,60.20472775,63.70353941,41706.67449,1494105.008
19/12/2021,20/12/2021,64.85540411,66.71442376,63.77294003,64.98275191,24810.79737,1529768.406
18/12/2021,19/12/2021,63.22051096,65.68926408,62.00787584,64.85540411,10045.48641,1521240.831
17/12/2021,18/12/2021,67.03786751,67.08239684,62.49199327,63.22051096,9311.649724,1537045.967
16/12/2021,17/12/2021,65.97951685,67.91917501,65.87202463,67.03786751,11071.14841,1566881.151
15/12/2021,16/12/2021,62.29826607,68.39367143,59.67271784,65.97951685,16012.10231,1483883.625
14/12/2021,15/12/2021,62.23465976,62.943053,59.83786071,62.29826607,29836.54047,1448522.444
13/12/2021,14/12/2021,71.08828916,71.08828916,60.77638672,62.23465976,28025.65177,1540586.214
12/12/2021,13/12/2021,66.90238477,71.08828916,65.52587199,71.08828916,12473.91799,1580171.169
11/12/2021,12/12/2021,65.95757397,67.83432173,65.22725452,66.90238477,28930.8678,1549879.558
10/12/2021,11/12/2021,69.44027149,71.34046191,65.95757397,65.95757397,70486.79426,1592070.006
09/12/2021,10/12/2021,76.8640883,76.99879996,66.48113495,69.44027149,14372.97366,1695427.958
08/12/2021,09/12/2021,71.64071054,76.8640883,71.4534386,76.8640883,22846.63245,1712284.569
07/12/2021,08/12/2021,70.24216641,73.71401533,70.24216641,71.64071054,93674.53291,1663594.53
06/12/2021,07/12/2021,71.44653339,71.44653339,63.4768456,70.24216641,91604.82772,1525108.236
05/12/2021,06/12/2021,71.61345596,73.12905426,69.16441757,71.44653339,98515.34755,1579429.807
04/12/2021,05/12/2021,82.63565968,82.63565968,67.43547211,71.61345596,52304.97794,1556760.925
03/12/2021,04/12/2021,88.50428779,89.87608529,80.75528266,82.63565968,52514.44243,1863302.48
02/12/2021,03/12/2021,91.56036275,91.78867698,87.13909763,88.50428779,64302.41152,1891291.329
01/12/2021,02/12/2021,94.31358964,97.31792245,90.88225162,91.56036275,38381.32064,1969681.899
30/11/2021,01/12/2021,95.04040095,96.81581115,90.37586645,94.31358964,150066.0286,1918338.558
29/11/2021,30/11/2021,97.72908419,98.79222338,92.45026577,95.04040095,65991.1752,1888876.15
28/11/2021,29/11/2021,94.75615565,97.72908419,90.97141099,97.72908419,80770.88088,1824936.34
27/11/2021,28/11/2021,86.42863294,95.68497536,86.42863294,94.75615565,246675.0986,1821386.742
26/11/2021,27/11/2021,91.81177232,97.98120916,84.63424868,86.42863294,131363.6479,1725133.169
25/11/2021,26/11/2021,83.58234809,91.81177232,83.42806724,91.81177232,36725.67456,1651403.522
24/11/2021,25/11/2021,84.94027185,84.94027185,82.07805052,83.58234809,23304.7877,1564484.904
23/11/2021,24/11/2021,81.21355055,87.32964225,81.21355055,84.94027185,8169.736446,1544645.072
22/11/2021,23/11/2021,86.18752608,86.18752608,80.7519322,81.21355055,1940.673696,1545179.794
21/11/2021,22/11/2021,87.87284047,88.00585103,86.09052539,86.18752608,27058.81012,1611352.771
20/11/2021,21/11/2021,87.65470186,90.42941007,86.99188282,87.87284047,40324.16918,1616684.832
19/11/2021,20/11/2021,78.82320674,90.90161325,78.81446513,87.65470186,69230.76505,1542279.179
18/11/2021,19/11/2021,90.19988143,91.96613198,78.82320674,78.82320674,46693.85641,1533792.286
17/11/2021,18/11/2021,88.76131851,90.36315853,85.64949304,90.19988143,63906.26438,1540682.197
16/11/2021,17/11/2021,98.07708316,98.07708316,88.76131851,88.76131851,26675.10519,1563006.999
15/11/2021,16/11/2021,98.7940735,102.6297467,97.89254288,98.07708316,77142.89259,1707599.95
14/11/2021,15/11/2021,101.5887093,101.5887093,98.55188446,98.7940735,44423.10554,1674778.064
13/11/2021,14/11/2021,97.37024229,102.4344696,95.16962199,101.5887093,31722.35937,1643875.99
12/11/2021,13/11/2021,98.66979348,102.0916938,93.37846506,97.37024229,68749.51807,1642972.046
11/11/2021,12/11/2021,101.6219261,103.1079106,98.66979348,98.66979348,20894.12389,1693019.121
